customer_id,customer_name,row_id,order_id,order_date,order_priority,year,weeknum,ship_date,ship_mode,shipping_cost,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,market,market2
AG-107654,Anthony Garverick,36993,CA-2014-126123,2014-10-15,Medium,2014,42,2014-10-19,Standard Class,1.18,Home Office,United States,Chicago,Illinois,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",27,9,0.8,-42.4638,US,North America
MO-175004,Mary O'Rourke,36223,CA-2014-117653,2014-10-20,Medium,2014,43,2014-10-24,Standard Class,6.56,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",91,1,0.5,-67.5435,US,North America
SP-209204,Susan Pistek,35343,CA-2014-100356,2014-10-22,High,2014,43,2014-10-26,Standard Class,2.93,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,24,2,0.8,-62.3792,US,North America
RD-199304,Russell D'Ascenzo,39407,CA-2014-160122,2014-11-19,Medium,2014,47,2014-11-24,Standard Class,7.86,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127,2,0.3,-25.4772,US,North America
JH-159104,Jonathan Howell,31600,US-2014-152380,2014-11-20,High,2014,47,2014-11-24,Standard Class,10.59,Consumer,United States,Chicago,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,219,3,0.5,-131.445,US,North America
CM-123854,Christopher Martinez,36069,CA-2014-119746,2014-11-24,Medium,2014,48,2014-11-28,Standard Class,0.22,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6,1,0.6,-4.04,US,North America
HG-149654,Henry Goldwyn,36288,US-2014-122714,2014-12-08,Medium,2014,50,2014-12-14,Standard Class,129.51,Corporate,United States,Chicago,Illinois,Central,OFF-BI-10001120,Office Supplies,Binders,Ibico EPK-21 Electric Binding System,1890,5,0.8,-2929.4845,US,North America
GM-144554,Gary Mitchum,34630,CA-2014-122595,2014-12-15,Medium,2014,51,2014-12-21,Standard Class,0.1,Home Office,United States,Chicago,Illinois,Central,FUR-FU-10002963,Furniture,Furnishings,"Master Caster Door Stop, Gray",2,1,0.6,-1.3208,US,North America
PO-191954,Phillina Ober,32038,CA-2011-112326,2011-01-05,High,2011,2,2011-01-09,Standard Class,0.55,Home Office,United States,Naperville,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,4,2,0.8,-5.487,US,North America
DL-133154,Delfina Latchford,40277,CA-2011-108182,2011-02-07,Medium,2011,7,2011-02-11,Second Class,0.51,Consumer,United States,Romeoville,Illinois,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",9,2,0.8,-14.7708,US,North America
TM-210104,Tamara Manning,34179,CA-2011-165540,2011-02-22,Medium,2011,9,2011-02-26,Standard Class,0.7,Consumer,United States,Woodstock,Illinois,Central,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,9,5,0.8,-13.7175,US,North America
VF-217154,Vicky Freymann,37844,CA-2011-113880,2011-03-01,High,2011,10,2011-03-05,Standard Class,70.05,Home Office,United States,Elmhurst,Illinois,Central,FUR-CH-10000863,Furniture,Chairs,Novimex Swivel Fabric Task Chair,634,6,0.3,-172.1172,US,North America
SS-204104,Shahid Shariari,37047,CA-2011-145800,2011-05-30,Medium,2011,23,2011-06-05,Standard Class,34.69,Consumer,United States,Buffalo Grove,Illinois,Central,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,355,3,0.5,-184.8366,US,North America
RE-194504,Richard Eichhorn,41141,CA-2011-163867,2011-06-03,High,2011,23,2011-06-06,First Class,11.34,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10001475,Furniture,Furnishings,"Contract Clock, 14"", Brown",62,7,0.6,-40.0036,US,North America
BP-110954,Bart Pistole,31690,US-2011-134971,2011-06-07,High,2011,24,2011-06-10,Second Class,2.27,Corporate,United States,Peoria,Illinois,Central,OFF-BI-10003982,Office Supplies,Binders,Wilson Jones Century Plastic Molded Ring Binders,12,3,0.8,-20.5623,US,North America
NR-185504,Nick Radford,36018,CA-2011-106229,2011-06-07,High,2011,24,2011-06-11,Second Class,49.56,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10002041,Furniture,Tables,"Bevis Round Conference Table Top, X-Base",269,3,0.5,-209.7693,US,North America
AW-109304,Arthur Wiediger,33503,US-2011-103905,2011-07-14,Low,2011,29,2011-07-20,Standard Class,3.47,Home Office,United States,Aurora,Illinois,Central,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,30,7,0.8,-46.3946,US,North America
SS-204104,Shahid Shariari,40776,CA-2011-126193,2011-09-07,Low,2011,37,2011-09-14,Standard Class,0.34,Consumer,United States,Oswego,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,4,3,0.8,-6.5076,US,North America
SS-204104,Shahid Shariari,40777,CA-2011-126193,2011-09-07,Low,2011,37,2011-09-14,Standard Class,42.35,Consumer,United States,Oswego,Illinois,Central,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,305,5,0.8,-533.7325,US,North America
PF-191654,Philip Fox,31422,US-2011-134614,2011-09-20,Medium,2011,39,2011-09-25,Standard Class,22.53,Consumer,United States,Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,618,6,0.5,-407.682,US,North America
BP-112904,Beth Paige,32647,CA-2011-153976,2011-10-03,Medium,2011,41,2011-10-08,Second Class,33.02,Consumer,United States,Evanston,Illinois,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",258,3,0.3,-70.1043,US,North America
AB-101654,Alan Barnes,36600,US-2011-139500,2011-11-16,High,2011,47,2011-11-20,Standard Class,4.4,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10002017,Furniture,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,37,2,0.3,-1.0656,US,North America
JK-157304,Joe Kamberova,38597,CA-2011-163468,2011-11-18,Medium,2011,47,2011-11-21,First Class,54.52,Consumer,United States,Des Plaines,Illinois,Central,FUR-BO-10003546,Furniture,Bookcases,Hon 4-Shelf Metal Bookcases,424,6,0.3,-30.294,US,North America
JK-157304,Joe Kamberova,38596,CA-2011-163468,2011-11-18,Medium,2011,47,2011-11-21,First Class,0.17,Consumer,United States,Des Plaines,Illinois,Central,FUR-FU-10001546,Furniture,Furnishings,Dana Swing-Arm Lamps,9,2,0.6,-7.476,US,North America
JK-157304,Joe Kamberova,38595,CA-2011-163468,2011-11-18,Medium,2011,47,2011-11-21,First Class,13.14,Consumer,United States,Des Plaines,Illinois,Central,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,292,4,0.5,-175.26,US,North America
JK-157304,Joe Kamberova,38598,CA-2011-163468,2011-11-18,Medium,2011,47,2011-11-21,First Class,0.35,Consumer,United States,Des Plaines,Illinois,Central,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,3,3,0.8,-4.9164,US,North America
TC-214754,Tony Chapman,35191,US-2011-112200,2011-11-22,Low,2011,48,2011-11-28,Standard Class,1.48,Home Office,United States,Bolingbrook,Illinois,Central,OFF-BI-10002571,Office Supplies,Binders,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",10,5,0.8,-16.467,US,North America
Co-126404,Corey-Lock,34263,CA-2011-162866,2011-12-27,Medium,2011,53,2011-12-31,Standard Class,1.26,Consumer,United States,Skokie,Illinois,Central,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,33,6,0.6,-19.7712,US,North America
MG-178904,Michael Granlund,38500,CA-2011-118276,2011-12-29,High,2011,53,2012-01-02,Standard Class,0.71,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",9,3,0.6,-4.8048,US,North America
JS-159404,Joni Sundaresam,31764,US-2012-101399,2012-01-17,Medium,2012,3,2012-01-24,Standard Class,13.08,Home Office,United States,Park Ridge,Illinois,Central,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,255,7,0.6,-312.0614,US,North America
DP-133904,Dennis Pardue,32891,CA-2012-118423,2012-03-24,High,2012,12,2012-03-27,First Class,101.13,Home Office,United States,Peoria,Illinois,Central,FUR-BO-10000362,Furniture,Bookcases,Sauder Inglewood Library Bookcases,359,3,0.3,-35.9058,US,North America
DR-129404,Daniel Raglin,38298,CA-2012-104871,2012-03-30,High,2012,13,2012-04-03,Standard Class,73.32,Home Office,United States,Normal,Illinois,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",367,4,0.3,-110.0232,US,North America
ZC-219104,Zuschuss Carroll,38245,CA-2012-130365,2012-04-25,High,2012,17,2012-04-29,Standard Class,18.77,Consumer,United States,Aurora,Illinois,Central,FUR-CH-10003535,Furniture,Chairs,"Global Armless Task Chair, Royal Blue",128,3,0.3,-23.7822,US,North America
LA-167804,Laura Armstrong,34699,CA-2012-129700,2012-05-04,High,2012,18,2012-05-05,First Class,2.34,Corporate,United States,Tinley Park,Illinois,Central,FUR-FU-10001940,Furniture,Furnishings,Staples,22,7,0.6,-8.9152,US,North America
DP-133904,Dennis Pardue,39543,CA-2012-129217,2012-05-10,High,2012,19,2012-05-10,Same Day,8.68,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,71,5,0.8,-191.619,US,North America
JE-157454,Joel Eaton,36544,US-2012-168914,2012-05-21,Medium,2012,21,2012-05-27,Standard Class,0.92,Consumer,United States,Frankfort,Illinois,Central,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,21,8,0.8,-52.9584,US,North America
VS-218204,Vivek Sundaresam,38195,US-2012-165512,2012-05-24,High,2012,21,2012-05-26,Second Class,110.27,Consumer,United States,Naperville,Illinois,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",603,7,0.3,-163.5767,US,North America
VS-218204,Vivek Sundaresam,38196,US-2012-165512,2012-05-24,High,2012,21,2012-05-26,Second Class,0.8,Consumer,United States,Naperville,Illinois,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,8,6,0.8,-13.0152,US,North America
MG-178754,Michael Grace,34816,CA-2012-124975,2012-06-22,Medium,2012,25,2012-06-25,First Class,110.67,Home Office,United States,Aurora,Illinois,Central,FUR-TA-10002645,Furniture,Tables,Hon Rectangular Conference Tables,796,7,0.5,-525.6405,US,North America
RH-196004,Rob Haberlin,34786,CA-2012-157322,2012-07-02,Medium,2012,27,2012-07-06,Standard Class,26.87,Consumer,United States,Carol Stream,Illinois,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",382,6,0.3,-92.7996,US,North America
RH-196004,Rob Haberlin,34785,CA-2012-157322,2012-07-02,Medium,2012,27,2012-07-06,Standard Class,41.27,Consumer,United States,Carol Stream,Illinois,Central,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,408,2,0.3,-5.8346,US,North America
RA-199154,Russell Applegate,35682,US-2012-122784,2012-07-20,Low,2012,29,2012-07-27,Standard Class,75.55,Consumer,United States,Highland Park,Illinois,Central,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",913,5,0.3,-52.196,US,North America
RA-199154,Russell Applegate,35680,US-2012-122784,2012-07-20,Low,2012,29,2012-07-27,Standard Class,50.85,Consumer,United States,Highland Park,Illinois,Central,FUR-BO-10004690,Furniture,Bookcases,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,385,4,0.3,-126.4816,US,North America
RA-199154,Russell Applegate,35679,US-2012-122784,2012-07-20,Low,2012,29,2012-07-27,Standard Class,0.4,Consumer,United States,Highland Park,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,3,5,0.8,-4.464,US,North America
TD-209954,Tamara Dahlen,34393,CA-2012-114468,2012-08-23,High,2012,34,2012-08-23,Same Day,0.83,Consumer,United States,Bolingbrook,Illinois,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,6,2,0.8,-13.5548,US,North America
TP-211304,Theone Pippenger,40442,CA-2012-126970,2012-09-20,Medium,2012,38,2012-09-24,Standard Class,0.32,Consumer,United States,Naperville,Illinois,Central,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3,3,0.8,-4.4928,US,North America
EM-139604,Eric Murdock,40331,CA-2012-148873,2012-10-01,High,2012,40,2012-10-05,Standard Class,0.2,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,3,4,0.8,-4.488,US,North America
LT-171104,Liz Thompson,32470,US-2012-104430,2012-10-22,High,2012,43,2012-10-26,Standard Class,0.58,Consumer,United States,Bloomington,Illinois,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,5,4,0.8,-7.764,US,North America
LC-168854,Lena Creighton,35161,CA-2012-157133,2012-11-28,Medium,2012,48,2012-12-03,Standard Class,12.58,Consumer,United States,Champaign,Illinois,Central,FUR-FU-10004904,Furniture,Furnishings,"Eldon ""L"" Workstation Diamond Chairmat",152,5,0.6,-182.352,US,North America
MC-181004,Mick Crebagga,37982,US-2012-129637,2012-12-17,Medium,2012,51,2012-12-22,Standard Class,2.01,Consumer,United States,Bloomington,Illinois,Central,FUR-FU-10000965,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",42,2,0.6,-19.7372,US,North America
SZ-200354,Sam Zeldin,39582,CA-2012-154284,2012-12-21,Medium,2012,51,2012-12-26,Second Class,5.66,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",52,3,0.6,-33.6414,US,North America
SZ-200354,Sam Zeldin,39579,CA-2012-154284,2012-12-21,Medium,2012,51,2012-12-26,Second Class,67.39,Home Office,United States,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,601,2,0.3,137.264,US,North America
DF-131354,David Flashing,40223,CA-2013-168032,2013-01-30,High,2013,5,2013-02-03,Standard Class,62.95,Consumer,United States,Rockford,Illinois,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626,3,0.5,-538.446,US,North America
DF-131354,David Flashing,40222,CA-2013-168032,2013-01-30,High,2013,5,2013-02-03,Standard Class,0.22,Consumer,United States,Rockford,Illinois,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,2,3,0.8,-2.6784,US,North America
RB-195704,Rob Beeghly,39209,CA-2013-167605,2013-04-29,Medium,2013,18,2013-05-01,Second Class,2.27,Consumer,United States,Saint Charles,Illinois,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30,2,0.6,-31.8612,US,North America
BP-112904,Beth Paige,40199,CA-2013-150483,2013-06-01,High,2013,22,2013-06-05,Standard Class,11.06,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191,3,0.3,-38.2158,US,North America
BP-112904,Beth Paige,40197,CA-2013-150483,2013-06-01,High,2013,22,2013-06-05,Standard Class,2.41,Consumer,United States,Decatur,Illinois,Central,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32,3,0.6,-12.8256,US,North America
KH-163304,Katharine Harms,34201,CA-2013-153577,2013-06-28,Medium,2013,26,2013-07-02,Standard Class,36.96,Corporate,United States,Highland Park,Illinois,Central,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,540,3,0.3,-7.7094,US,North America
BF-110204,Barry Französisch,33671,CA-2013-159940,2013-07-08,Medium,2013,28,2013-07-12,Second Class,14.84,Corporate,United States,Aurora,Illinois,Central,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,253,2,0.3,-14.4784,US,North America
BF-110204,Barry Französisch,33668,CA-2013-159940,2013-07-08,Medium,2013,28,2013-07-12,Second Class,2.48,Corporate,United States,Aurora,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,60,8,0.6,-27.1296,US,North America
NF-184754,Neil Französisch,35533,CA-2013-162404,2013-07-24,Medium,2013,30,2013-07-28,Standard Class,1.1,Home Office,United States,Rockford,Illinois,Central,OFF-BI-10000948,Office Supplies,Binders,"GBC Laser Imprintable Binding System Covers, Desert Sand",11,4,0.8,-18.8364,US,North America
RA-192854,Ralph Arnett,33984,US-2013-128195,2013-08-05,Medium,2013,32,2013-08-06,First Class,0.49,Consumer,United States,Peoria,Illinois,Central,OFF-BI-10002003,Office Supplies,Binders,Ibico Presentation Index for Binding Systems,4,5,0.8,-6.567,US,North America
JK-161204,Julie Kriz,32678,US-2013-100566,2013-09-04,Medium,2013,36,2013-09-10,Standard Class,6.65,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003394,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",84,3,0.6,-90.2484,US,North America
SE-201104,Sanjit Engle,33887,US-2013-115455,2013-09-09,Medium,2013,37,2013-09-15,Standard Class,0.96,Consumer,United States,Wheeling,Illinois,Central,FUR-FU-10004671,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",14,2,0.6,-7.7748,US,North America
SE-201104,Sanjit Engle,33888,US-2013-115455,2013-09-09,Medium,2013,37,2013-09-15,Standard Class,51.4,Consumer,United States,Wheeling,Illinois,Central,FUR-TA-10003569,Furniture,Tables,Bretford CR8500 Series Meeting Room Furniture,601,3,0.5,-300.735,US,North America
EH-141254,Eugene Hildebrand,31954,US-2013-156097,2013-09-20,Medium,2013,38,2013-09-20,Same Day,52.31,Home Office,United States,Aurora,Illinois,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,701,2,0.3,-50.098,US,North America
EH-141254,Eugene Hildebrand,31955,US-2013-156097,2013-09-20,Medium,2013,38,2013-09-20,Same Day,0.34,Home Office,United States,Aurora,Illinois,Central,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,2,2,0.8,-3.462,US,North America
MK-179054,Michael Kennedy,37559,CA-2013-132479,2013-09-25,Critical,2013,39,2013-09-27,First Class,169.09,Corporate,United States,Rockford,Illinois,Central,OFF-BI-10004584,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,442,7,0.8,-729.9138,US,North America
NF-183854,Natalie Fritzler,31754,US-2013-157945,2013-09-27,High,2013,39,2013-10-02,Standard Class,82.14,Consumer,United States,Decatur,Illinois,Central,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,748,3,0.3,-96.1146,US,North America
SJ-202154,Sarah Jordon,35521,CA-2013-108644,2013-10-01,Medium,2013,40,2013-10-04,First Class,0.56,Consumer,United States,Quincy,Illinois,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2,2,0.8,-3.2406,US,North America
LB-167954,Laurel Beltran,34556,US-2013-162103,2013-11-14,Medium,2013,46,2013-11-18,Standard Class,0.12,Home Office,United States,Highland Park,Illinois,Central,OFF-BI-10000285,Office Supplies,Binders,XtraLife ClearVue Slant-D Ring Binders by Cardinal,3,2,0.8,-4.704,US,North America
DR-129404,Daniel Raglin,39175,CA-2013-160241,2013-11-30,Medium,2013,48,2013-12-05,Second Class,31.26,Home Office,United States,Aurora,Illinois,Central,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",242,4,0.6,-302.72,US,North America
